0,-34.925,-28.8721
0,-35.2778,-28.8721
0,-35.6306,-28.8721
0,-35.9833,-28.8721
0,-36.3361,-28.8721
0,-36.6889,-28.8721
0,-37.0417,-27.7977
0,-37.3944,-27.7977
0,-37.7472,-27.7977
0,-38.1,-27.7977
0,-38.4528,-27.7977
0,-38.8056,-27.7977
0,-39.1583,-27.7977
0,-39.5111,-26.7132
0,-39.8639,-26.7132
0,-40.2167,-26.7132
0,-40.5694,-25.6187
0,-40.9222,-25.6187
0,-41.275,-25.6187
0,-41.6278,-25.6187
0,-41.9806,-25.6187
0,-42.3333,-25.6187
0,-42.6861,-25.6187
0,-43.0389,-25.6187
0,-43.3917,-25.6187
0,-44.0972,-24.5137
0,-44.45,-24.5137
0,-44.8028,-24.5137
0,-45.5083,-22.2724
0,-45.8611,-22.2724
0,-48.3306,-17.6591
0,-48.6833,-18.8291
0,-49.0361,-17.6591
0,-49.3889,-15.2847
0,-49.7417,-14.0799
0,-50.0944,-11.6345
0,-50.4472,-11.6345
0,-50.8,-12.8633
0,-51.1528,-14.0799
0,1.05833,-22.2724
0,0.705556,-21.1356
0,0.352778,-23.3983
0,0,-23.3983
0,-0.352778,-23.3983
0,-0.705556,-24.5137
0,-1.05833,-24.5137
0,-1.41111,-24.5137
0,-1.76389,-24.5137
0,-2.11667,-25.6187
0,-2.46944,-25.6187
0,-2.82222,-25.6187
0,-3.175,-25.6187
0,-3.52778,-25.6187
0,-3.88056,-26.7132
0,-4.23333,-26.7132
0,-4.58611,-26.7132
0,-4.93889,-26.7132
0,-5.29167,-26.7132
0,-5.64444,-26.7132
0,-5.99722,-27.7977
0,-6.35,-27.7977
0,-6.70278,-27.7977
0,-7.05556,-27.7977
0,-7.40833,-28.8721
0,-7.76111,-27.7977
0,-8.11389,-27.7977
0,-8.46667,-27.7977
0,-8.81944,-26.7132
0,-9.17222,-26.7132
0,-9.525,-26.7132
0,-9.87778,-26.7132
0,-10.2306,-27.7977
0,-10.5833,-27.7977
0,-10.9361,-28.8721
0,-11.2889,-28.8721
0,-11.6417,-28.8721
0,-11.9944,-29.9365
0,-12.3472,-29.9365
0,-12.7,-29.9365
0,-13.0528,-29.9365
0,-13.4056,-29.9365
0,-13.7583,-29.9365
0,-14.1111,-29.9365
0,-14.4639,-29.9365
0,-14.8167,-29.9365
0,-15.1694,-29.9365
0,-15.5222,-29.9365
0,-15.875,-29.9365
0,-16.2278,-29.9365
0,-16.5806,-29.9365
0,-16.9333,-29.9365
0,-17.2861,-29.9365
0,-17.6389,-29.9365
0,-17.9917,-29.9365
0,-18.3444,-29.9365
0,-18.6972,-29.9365
0,-19.05,-29.9365
0,-19.4028,-29.9365
0,-19.7556,-29.9365
0,-20.1083,-29.9365
0,-20.4611,-29.9365
0,-20.8139,-29.9365
0,-21.1667,-29.9365
0,-21.5194,-29.9365
0,-21.8722,-29.9365
0,-22.225,-29.9365
0,-22.5778,-29.9365
0,-22.9306,-29.9365
0,-23.2833,-29.9365
0,-23.6361,-29.9365
0,-23.9889,-29.9365
0,-24.3417,-29.9365
0,-24.6944,-29.9365
0,-25.0472,-29.9365
0,-25.4,-29.9365
0,-25.7528,-29.9365
0,-26.1056,-29.9365
0,-26.4583,-29.9365
0,-26.8111,-29.9365
0,-27.1639,-29.9365
0,-27.5167,-29.9365
0,-27.8694,-29.9365
0,-28.2222,-29.9365
0,-28.575,-29.9365
0,-28.9278,-29.9365
0,-29.2806,-29.9365
0,-29.6333,-29.9365
0,-29.9861,-29.9365
0,-30.3389,-29.9365
0,-30.6917,-29.9365
0,-31.0444,-29.9365
0,-31.3972,-29.9365
0,-31.75,-29.9365
0,-32.1028,-29.9365
0,-32.4556,-28.8721
0,-32.8083,-28.8721
0,-33.1611,-28.8721
0,-33.5139,-28.8721
0,-33.8667,-27.7977
0,-34.2194,-28.8721
0,-34.5722,-28.8721
0,-34.925,-28.8721
0,-35.2778,-28.8721
0,-35.6306,-28.8721
0,-35.9833,-28.8721
0,-36.3361,-28.8721
0,-36.6889,-27.7977
0,-37.0417,-27.7977
0,-37.3944,-27.7977
0,-37.7472,-27.7977
0,-38.1,-27.7977
0,-38.4528,-27.7977
0,-38.8056,-26.7132
0,-39.1583,-26.7132
0,-39.5111,-26.7132
0,-39.8639,-26.7132
0,-40.2167,-26.7132
0,-40.5694,-25.6187
0,-40.9222,-25.6187
0,-41.275,-25.6187
0,-41.6278,-25.6187
0,-41.9806,-25.6187
0,-42.3333,-24.5137
0,-42.6861,-24.5137
0,-43.0389,-25.6187
0,-43.7444,-24.5137
0,-44.0972,-24.5137
0,-44.45,-24.5137
0,-44.8028,-24.5137
0,-45.1556,-21.1356
0,-45.8611,-22.2724
0,-47.9778,-19.9879
0,-48.3306,-18.8291
0,-49.0361,-17.6591
0,-49.7417,-14.0799
0,-50.0944,-11.6345
0,-50.4472,-11.6345
0,-50.8,-14.0799
0,-51.1528,-14.0799
0,1.05833,-22.2724
0,0.705556,-22.2724
0,0.352778,-23.3983
0,0,-23.3983
0,-0.352778,-23.3983
0,-0.705556,-23.3983
0,-1.05833,-24.5137
0,-1.41111,-24.5137
0,-1.76389,-24.5137
0,-2.11667,-25.6187
0,-2.46944,-25.6187
0,-2.82222,-25.6187
0,-3.175,-25.6187
0,-3.52778,-26.7132
0,-3.88056,-26.7132
0,-4.23333,-26.7132
0,-4.58611,-26.7132
0,-4.93889,-26.7132
0,-5.29167,-26.7132
0,-5.64444,-26.7132
0,-5.99722,-26.7132
0,-6.35,-27.7977
0,-6.70278,-27.7977
0,-7.05556,-27.7977
0,-7.40833,-27.7977
0,-7.76111,-26.7132
0,-8.11389,-26.7132
0,-8.46667,-26.7132
0,-8.81944,-27.7977
0,-9.17222,-26.7132
0,-9.525,-26.7132
0,-9.87778,-26.7132
0,-10.2306,-27.7977
0,-10.5833,-28.8721
0,-10.9361,-28.8721
0,-11.2889,-28.8721
0,-11.6417,-28.8721
0,-11.9944,-28.8721
0,-12.3472,-29.9365
0,-12.7,-29.9365
0,-13.0528,-29.9365
0,-13.4056,-29.9365
0,-13.7583,-29.9365
0,-14.1111,-29.9365
0,-14.4639,-29.9365
0,-14.8167,-29.9365
0,-15.1694,-29.9365
0,-15.5222,-29.9365
0,-15.875,-29.9365
0,-16.2278,-29.9365
0,-16.5806,-29.9365
0,-16.9333,-29.9365
0,-17.2861,-29.9365
0,-17.6389,-29.9365
0,-17.9917,-29.9365
0,-18.3444,-29.9365
0,-18.6972,-29.9365
0,-19.05,-29.9365
0,-19.4028,-29.9365
0,-19.7556,-29.9365
0,-20.1083,-29.9365
0,-20.4611,-29.9365
0,-20.8139,-29.9365
0,-21.1667,-29.9365
0,-21.5194,-29.9365
0,-21.8722,-29.9365
0,-22.225,-29.9365
0,-22.5778,-29.9365
0,-22.9306,-29.9365
0,-23.2833,-30.9913
0,-23.6361,-29.9365
0,-23.9889,-29.9365
0,-24.3417,-29.9365
0,-24.6944,-29.9365
0,-25.0472,-29.9365
0,-25.4,-29.9365
0,-25.7528,-29.9365
0,-26.1056,-29.9365
0,-26.4583,-29.9365
0,-26.8111,-29.9365
0,-27.1639,-29.9365
0,-27.5167,-29.9365
0,-27.8694,-29.9365
0,-28.2222,-29.9365
0,-28.575,-29.9365
0,-28.9278,-29.9365
0,-29.2806,-29.9365
0,-29.6333,-29.9365
0,-29.9861,-29.9365
0,-30.3389,-29.9365
0,-30.6917,-29.9365
0,-31.0444,-28.8721
0,-31.3972,-29.9365
0,-31.75,-29.9365
0,-32.1028,-29.9365
0,-32.4556,-28.8721
0,-32.8083,-28.8721
0,-33.1611,-28.8721
0,-33.5139,-28.8721
0,-33.8667,-28.8721
0,-34.2194,-28.8721
0,-34.5722,-28.8721
0,-34.925,-28.8721
0,-35.2778,-27.7977
0,-35.6306,-28.8721
0,-35.9833,-28.8721
0,-36.3361,-28.8721
0,-36.6889,-27.7977
0,-37.0417,-27.7977
0,-37.3944,-27.7977
0,-37.7472,-27.7977
0,-38.1,-27.7977
0,-38.4528,-27.7977
0,-38.8056,-27.7977
0,-39.1583,-26.7132
0,-39.5111,-26.7132
0,-39.8639,-26.7132
0,-40.2167,-26.7132
0,-40.5694,-25.6187
0,-40.9222,-25.6187
0,-41.275,-25.6187
0,-41.6278,-25.6187
0,-41.9806,-25.6187
0,-42.3333,-24.5137
0,-42.6861,-24.5137
0,-43.0389,-24.5137
0,-43.3917,-24.5137
0,-43.7444,-23.3983
0,-44.0972,-24.5137
0,-44.45,-24.5137
0,-44.8028,-24.5137
0,-45.1556,-21.1356
0,-48.3306,-18.8291
0,-49.0361,-16.4777
0,-49.3889,-16.4777
0,-49.7417,-15.2847
0,-50.0944,-11.6345
0,-50.4472,-11.6345
0,-50.8,-14.0799
0,-51.1528,-15.2847
0,-51.5056,-15.2847
0,1.05833,-22.2724
0,0.705556,-21.1356
0,0.352778,-23.3983
0,0,-23.3983
0,-0.352778,-23.3983
0,-0.705556,-24.5137
0,-1.05833,-24.5137
0,-1.41111,-24.5137
0,-1.76389,-24.5137
0,-2.11667,-25.6187
0,-2.46944,-25.6187
0,-2.82222,-25.6187
0,-3.175,-25.6187
0,-3.52778,-26.7132
0,-3.88056,-26.7132
0,-4.23333,-26.7132
0,-4.58611,-26.7132
0,-4.93889,-26.7132
0,-5.29167,-26.7132
0,-5.64444,-27.7977
0,-5.99722,-27.7977
0,-6.35,-27.7977
0,-6.70278,-27.7977
0,-7.05556,-27.7977
0,-7.40833,-28.8721
0,-7.76111,-27.7977
0,-8.11389,-27.7977
0,-8.46667,-26.7132
0,-8.81944,-27.7977
0,-9.17222,-26.7132
0,-9.525,-26.7132
0,-9.87778,-26.7132
0,-10.2306,-27.7977
0,-10.5833,-27.7977
0,-10.9361,-28.8721
0,-11.2889,-28.8721
0,-11.6417,-28.8721
0,-11.9944,-29.9365
0,-12.3472,-29.9365
0,-12.7,-29.9365
0,-13.0528,-29.9365
0,-13.4056,-29.9365
0,-13.7583,-29.9365
0,-14.1111,-29.9365
0,-14.4639,-29.9365
0,-14.8167,-29.9365
0,-15.1694,-29.9365
0,-15.5222,-29.9365
0,-15.875,-29.9365
0,-16.2278,-29.9365
0,-16.5806,-29.9365
0,-16.9333,-29.9365
0,-17.2861,-29.9365
0,-17.6389,-29.9365
0,-17.9917,-29.9365
0,-18.3444,-29.9365
0,-18.6972,-29.9365
0,-19.05,-29.9365
0,-19.4028,-29.9365
0,-19.7556,-29.9365
0,-20.1083,-29.9365
0,-20.4611,-29.9365
0,-20.8139,-29.9365
0,-21.1667,-29.9365
0,-21.5194,-29.9365
0,-21.8722,-29.9365
0,-22.225,-29.9365
0,-22.5778,-30.9913
0,-22.9306,-29.9365
0,-23.2833,-29.9365
0,-23.6361,-29.9365
0,-23.9889,-29.9365
0,-24.3417,-29.9365
0,-24.6944,-29.9365
0,-25.0472,-29.9365
0,-25.4,-29.9365
0,-25.7528,-29.9365
0,-26.1056,-29.9365
0,-26.4583,-29.9365
0,-26.8111,-29.9365
0,-27.1639,-29.9365
0,-27.5167,-29.9365
0,-27.8694,-29.9365
0,-28.2222,-29.9365
0,-28.575,-29.9365
0,-28.9278,-29.9365
0,-29.2806,-29.9365
0,-29.6333,-29.9365
0,-29.9861,-29.9365
0,-30.3389,-29.9365
0,-30.6917,-29.9365
0,-31.0444,-29.9365
0,-31.3972,-29.9365
0,-31.75,-29.9365
0,-32.1028,-29.9365
0,-32.4556,-29.9365
0,-32.8083,-28.8721
0,-33.1611,-28.8721
0,-33.5139,-28.8721
0,-33.8667,-27.7977
0,-34.2194,-28.8721
0,-34.5722,-28.8721
0,-34.925,-28.8721
0,-35.2778,-28.8721
0,-35.6306,-28.8721
0,-35.9833,-28.8721
0,-36.3361,-28.8721
0,-36.6889,-27.7977
0,-37.0417,-27.7977
0,-37.3944,-27.7977
0,-37.7472,-27.7977
0,-38.1,-27.7977
0,-38.4528,-27.7977
0,-38.8056,-27.7977
0,-39.1583,-26.7132
0,-39.5111,-26.7132
0,-39.8639,-26.7132
0,-40.2167,-26.7132
0,-40.5694,-25.6187
0,-40.9222,-25.6187
0,-41.275,-25.6187
0,-41.6278,-25.6187
0,-41.9806,-25.6187
0,-42.3333,-25.6187
0,-42.6861,-25.6187
0,-43.0389,-26.7132
0,-43.7444,-23.3983
0,-44.0972,-24.5137
0,-44.45,-24.5137
0,-44.8028,-24.5137
0,-45.1556,-21.1356
0,-47.9778,-18.8291
0,-48.3306,-18.8291
0,-49.0361,-16.4777
0,-49.3889,-16.4777
0,-49.7417,-14.0799
0,-50.0944,-11.6345
0,-50.4472,-12.8633
0,-50.8,-14.0799
0,-51.1528,-15.2847
0,1.05833,-22.2724
0,0.705556,-22.2724
0,0.352778,-23.3983
0,0,-23.3983
0,-0.352778,-23.3983
0,-0.705556,-24.5137
0,-1.05833,-24.5137
0,-1.41111,-24.5137
0,-1.76389,-24.5137
0,-2.11667,-25.6187
0,-2.46944,-25.6187
0,-2.82222,-25.6187
0,-3.175,-25.6187
0,-3.52778,-26.7132
0,-3.88056,-26.7132
0,-4.23333,-26.7132
0,-4.58611,-26.7132
0,-4.93889,-26.7132
0,-5.29167,-26.7132
0,-5.64444,-27.7977
0,-5.99722,-27.7977
0,-6.35,-27.7977
0,-6.70278,-27.7977
0,-7.05556,-27.7977
0,-7.40833,-27.7977
0,-7.76111,-27.7977
0,-8.11389,-26.7132
0,-8.46667,-27.7977
0,-8.81944,-26.7132
0,-9.17222,-27.7977
0,-9.525,-26.7132
0,-9.87778,-27.7977
0,-10.2306,-28.8721
0,-10.5833,-27.7977
0,-10.9361,-28.8721
0,-11.2889,-28.8721
0,-11.6417,-29.9365
0,-11.9944,-29.9365
0,-12.3472,-29.9365
0,-12.7,-29.9365
0,-13.0528,-29.9365
0,-13.4056,-29.9365
0,-13.7583,-29.9365
0,-14.1111,-29.9365
0,-14.4639,-29.9365
0,-14.8167,-29.9365
0,-15.1694,-29.9365
0,-15.5222,-29.9365
0,-15.875,-29.9365
0,-16.2278,-29.9365
0,-16.5806,-29.9365
0,-16.9333,-29.9365
0,-17.2861,-29.9365
0,-17.6389,-29.9365
0,-17.9917,-29.9365
0,-18.3444,-29.9365
0,-18.6972,-29.9365
0,-19.05,-29.9365
0,-19.4028,-29.9365
0,-19.7556,-29.9365
0,-20.1083,-30.9913
0,-20.4611,-29.9365
0,-20.8139,-29.9365
0,-21.1667,-30.9913
0,-21.5194,-29.9365
0,-21.8722,-29.9365
0,-22.225,-29.9365
0,-22.5778,-30.9913
0,-22.9306,-30.9913
0,-23.2833,-30.9913
0,-23.6361,-30.9913
0,-23.9889,-29.9365
0,-24.3417,-29.9365
0,-24.6944,-29.9365
0,-25.0472,-29.9365
0,-25.4,-29.9365
0,-25.7528,-29.9365
0,-26.1056,-29.9365
0,-26.4583,-29.9365
0,-26.8111,-29.9365
0,-27.1639,-29.9365
0,-27.5167,-29.9365
0,-27.8694,-29.9365
0,-28.2222,-29.9365
0,-28.575,-29.9365
0,-28.9278,-29.9365
0,-29.2806,-30.9913
0,-29.6333,-29.9365
0,-29.9861,-29.9365
0,-30.3389,-29.9365
0,-30.6917,-29.9365
0,-31.0444,-28.8721
0,-31.3972,-29.9365
0,-31.75,-29.9365
0,-32.1028,-29.9365
0,-32.4556,-29.9365
0,-32.8083,-29.9365
0,-33.1611,-28.8721
0,-33.5139,-28.8721
0,-33.8667,-28.8721
0,-34.2194,-28.8721
0,-34.5722,-28.8721
0,-34.925,-28.8721
0,-35.2778,-28.8721
0,-35.6306,-28.8721
0,-35.9833,-28.8721
0,-36.3361,-28.8721
0,-36.6889,-28.8721
0,-37.0417,-27.7977
0,-37.3944,-27.7977
0,-37.7472,-27.7977
0,-38.1,-27.7977
0,-38.4528,-27.7977
0,-38.8056,-27.7977
0,-39.1583,-26.7132
0,-39.5111,-26.7132
0,-39.8639,-26.7132
0,-40.2167,-26.7132
0,-40.5694,-26.7132
0,-40.9222,-25.6187
0,-41.275,-25.6187
0,-41.6278,-25.6187
0,-41.9806,-25.6187
0,-42.3333,-25.6187
0,-42.6861,-25.6187
0,-43.0389,-26.7132
0,-43.3917,-25.6187
0,-44.0972,-24.5137
0,-44.45,-24.5137
0,-44.8028,-24.5137
0,-47.625,-21.1356
0,-47.9778,-19.9879
0,-48.3306,-17.6591
0,-48.6833,-18.8291
0,-49.0361,-16.4777
0,-49.3889,-17.6591
0,-49.7417,-14.0799
0,-50.0944,-11.6345
0,-50.4472,-12.8633
0,-50.8,-14.0799
0,-51.1528,-14.0799
0,1.41111,-21.1356
0,1.05833,-22.2724
0,0.705556,-22.2724
0,0.352778,-23.3983
0,0,-23.3983
0,-0.352778,-23.3983
0,-0.705556,-24.5137
0,-1.05833,-24.5137
0,-1.41111,-24.5137
0,-1.76389,-24.5137
0,-2.11667,-25.6187
0,-2.46944,-25.6187
0,-2.82222,-25.6187
0,-3.175,-25.6187
0,-3.52778,-25.6187
0,-3.88056,-26.7132
0,-4.23333,-26.7132
0,-4.58611,-26.7132
0,-4.93889,-26.7132
0,-5.29167,-27.7977
0,-5.64444,-27.7977
0,-5.99722,-27.7977
0,-6.35,-27.7977
0,-6.70278,-27.7977
0,-7.05556,-27.7977
0,-7.40833,-27.7977
0,-7.76111,-27.7977
0,-8.11389,-27.7977
0,-8.46667,-27.7977
0,-8.81944,-27.7977
0,-9.17222,-27.7977
0,-9.525,-27.7977
0,-9.87778,-27.7977
0,-10.2306,-28.8721
0,-10.5833,-28.8721
0,-10.9361,-28.8721
0,-11.2889,-28.8721
0,-11.6417,-28.8721
0,-11.9944,-29.9365
0,-12.3472,-29.9365
0,-12.7,-29.9365
0,-13.0528,-29.9365
0,-13.4056,-29.9365
0,-13.7583,-29.9365
0,-14.1111,-29.9365
0,-14.4639,-29.9365
0,-14.8167,-29.9365
0,-15.1694,-29.9365
0,-15.5222,-29.9365
0,-15.875,-29.9365
0,-16.2278,-29.9365
0,-16.5806,-29.9365
0,-16.9333,-29.9365
0,-17.2861,-29.9365
0,-17.6389,-29.9365
0,-17.9917,-29.9365
0,-18.3444,-29.9365
0,-18.6972,-29.9365
0,-19.05,-29.9365
0,-19.4028,-29.9365
0,-19.7556,-29.9365
0,-20.1083,-29.9365
0,-20.4611,-29.9365
0,-20.8139,-29.9365
0,-21.1667,-29.9365
0,-21.5194,-29.9365
0,-21.8722,-30.9913
0,-22.225,-30.9913
0,-22.5778,-30.9913
0,-22.9306,-30.9913
0,-23.2833,-30.9913
0,-23.6361,-30.9913
0,-23.9889,-29.9365
0,-24.3417,-29.9365
0,-24.6944,-29.9365
0,-25.0472,-29.9365
0,-25.4,-29.9365
0,-25.7528,-29.9365
0,-26.1056,-29.9365
0,-26.4583,-30.9913
0,-26.8111,-29.9365
0,-27.1639,-29.9365
0,-27.5167,-29.9365
0,-27.8694,-29.9365
0,-28.2222,-29.9365
0,-28.575,-30.9913
0,-28.9278,-29.9365
0,-29.2806,-30.9913
0,-29.6333,-29.9365
0,-29.9861,-29.9365
0,-30.3389,-29.9365
0,-30.6917,-29.9365
0,-31.0444,-29.9365
0,-31.3972,-29.9365
0,-31.75,-29.9365
0,-32.1028,-29.9365
0,-32.4556,-29.9365
0,-32.8083,-29.9365
0,-33.1611,-29.9365
0,-33.5139,-28.8721
0,-33.8667,-28.8721
0,-34.2194,-28.8721
0,-34.5722,-28.8721
0,-34.925,-28.8721
0,-35.2778,-28.8721
0,-35.6306,-28.8721
0,-35.9833,-28.8721
0,-36.3361,-28.8721
0,-36.6889,-28.8721
0,-37.0417,-27.7977
0,-37.3944,-27.7977
0,-37.7472,-27.7977
0,-38.1,-27.7977
0,-38.4528,-27.7977
0,-38.8056,-27.7977
0,-39.1583,-27.7977
0,-39.5111,-26.7132
0,-39.8639,-26.7132
0,-40.2167,-26.7132
0,-40.5694,-26.7132
0,-40.9222,-25.6187
0,-41.275,-25.6187
0,-41.6278,-25.6187
0,-41.9806,-25.6187
0,-42.3333,-25.6187
0,-42.6861,-25.6187
0,-43.0389,-26.7132
0,-43.3917,-24.5137
0,-43.7444,-23.3983
0,-44.0972,-23.3983
0,-44.45,-23.3983
0,-45.5083,-21.1356
0,-47.2722,-18.8291
0,-48.3306,-17.6591
0,-48.6833,-18.8291
0,-49.0361,-15.2847
0,-49.3889,-16.4777
0,-49.7417,-14.0799
0,-50.0944,-11.6345
0,-50.4472,-12.8633
0,-50.8,-14.0799
0,-51.1528,-16.4777
0,1.76389,-19.9879
0,1.05833,-23.3983
0,0.705556,-22.2724
0,0.352778,-23.3983
0,0,-23.3983
0,-0.352778,-23.3983
0,-0.705556,-24.5137
0,-1.05833,-24.5137
0,-1.41111,-24.5137
0,-1.76389,-24.5137
0,-2.11667,-25.6187
0,-2.46944,-25.6187
0,-2.82222,-25.6187
0,-3.175,-25.6187
0,-3.52778,-26.7132
0,-3.88056,-26.7132
0,-4.23333,-26.7132
0,-4.58611,-26.7132
0,-4.93889,-26.7132
0,-5.29167,-26.7132
0,-5.64444,-27.7977
0,-5.99722,-27.7977
0,-6.35,-27.7977
0,-6.70278,-27.7977
0,-7.05556,-27.7977
0,-7.40833,-27.7977
